state	county	name	farms	totpop	farm09	farm1019	farm2049	farm5099	farm100	farm500	farm1000	farmsize	farmown	fa09ow	fa1019ow	fa2049ow	fa5099ow	fa100ow	fa500ow	fa1000ow	farmten	fa09te	fa1019te	fa2049te	fa5099te	fa100te	fa500te	fa1000te	farmsc	fa09sc	fa1019sc	fa2049sc	fa5099sc	fa100sc	fa500sc	fa1000sc	farms2	acimp	acunimp	farmval	equipval	livstock	farmout	farmfert	sheep	sheepmer	sheepeng	sheepoth	lambs89	lambscon	lambssla	lambskil	lambsdie	fleeces	fleeclbs	cattle	oxen	cows	otcattle	cattpure	catthalf	cattcom	calves89	calvesol	calvesla	calvedie	milk	butter	cheese	horses	mules	asses	foals89	mulefo89	assfo89	swine	swinecon	swinedie	chickens	turkeys	geese	ducks	eggs	honey	wax	barleyac	barley	buckwhac	buckwhea	cornac	corn	oatsac	oats	ryeac	rye	wheatac	wheat	cottonac	cotton	cottseed	coseedva	flaxac	flaxseed	flaxstrw	flaxfibr	flaxval	hempac	hemp	csugarac	csugar	cmolas	ssugarac	ssugar	smolas	msugar	mmolas	hayac	hay	clovseed	grasseed	riceac	rice	tobacac	tobacco	hopsac	hops	canapeas	cowpeas	beansdry	brcornac	bromcorn	peanutac	peanuts	ipotatac	ipotato	spotatac	spotato	apples	appltree	apricots	apritree	cherries	chertree	peaches	peactree	pears	peartree	plumprun	plumtree	mgardval	horttrac	almondac	bananaac	citronac	cocnutac	figac	guavaac	kakiac	lemonac	limaac	madnutac	oliveac	orangeac	pecanac	pineapac	pomeloac	htreesb	almondtb	bananatb	citrontb	cocnuttb	figtb	guavatb	kakitb	lemontb	limetb	madnuttb	olivetb	orangetb	pecantb	pineaptb	pomelotb	htreesnb	almondtn	citrontn	cocnuttn	figtn	guavatn	kakitn	lemontn	limetn	madnutnb	olivetn	orangetn	pecantn	pomelotn	orangac2	oranges	orangepr	orangval	vinebac	vinenbac	grapeyld	grapeval	grapetab	grapewin	wine	wineval	raisin	raisinpr	vineyval	vineyemp	irrigats	irrac	farmown1	area	farmarea	cerealac	alfalfac	pctownir	irrvalac	farmfams	farmown2	farmfree	farmencu	farmrent	faown80	farent80	valfaenc	valfamtg	intfarm	region1	region2	fips	level
56	190	FAYETTE	1465	20542	97	88	279	423	550	16	12	154	1107	30	52	194	355	461	12	3	144	24	15	34	23	38	2	8	214	43	21	51	45	51	2	1	1465	54317	171101	2117510	39600	298110	345420	4636	5460	380	1111	3969	1633	184	241	158	212	4038	12816	8352	855	3187	4310	10	72	8270	1597	1513	278	265	938916	210221	125	1732	280	3	102	7	0	6108	4036	2852	44798	1641	2606	1400	119099	29853	351	2	16	68	481	9345	163252	6293	79008	13	127	2275	16709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	6517	230	83	7493	5886	8	10	0	0	538	317104	0	0	4	47	635	0	0	0	0	683	40226	37	2598	72595	54956	500	303	1159	2460	2337	4010	219	324	25	140	2362																																																																			225418	17996				1509	1018	931	87	491	831	301	85220	22878	1509	5	3	54019	1
56	210	GILMER	1226	9746	31	47	191	406	510	29	12	131	1032	17	27	155	355	447	22	9	38	5	5	5	7	13	3	0	156	9	15	31	44	50	4	3	1226	70923	89707	2048780	29930	350090	292950	18	10518	998	1570	7950	4201	3165	43	151	486	6420	29214	9656	590	3114	5952	4	790	8862	1823	1915	131	128	988971	188796	1105	2450	35	0	301	2	0	4980	4030	300	61526	3650	3339	3685	158898	12785	70	2	32	17	99	8994	257681	720	10482	8	61	5350	46716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	17358	354	103	9420	7468	0	13	0	0	16	9235	0	0	2	6	148	0	0	0	0	418	28536	16	1269	77919	40640	0	0	2	95	6191	6702	189	105	14	61	1																																																																			160630	15091				1274	980	870	110	294	856	166	172595	56031	3748	5	3	54021	1
56	230	GRANT	622	6802	7	9	43	103	358	62	40	337	547	6	9	38	96	320	51	27	20	0	0	2	2	12	1	3	55	1	0	3	5	26	10	10	622	70742	139164	2102990	32190	430140	165440	472	11969	469	842	10658	4375	2043	251	101	295	7756	36151	11285	20	2143	9122	26	1481	9778	1498	1190	90	141	549385	83534	735	2229	13	0	232	0	0	4455	2256	251	32260	5806	547	1171	62117	15367	373	1	11	210	1977	6136	104898	2530	34339	388	2656	4053	37439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1161	24035	1065	8162	6837	62	78	0	0	1	336	0	0	0	0	159	0	0	0	0	275	17296	1	82	81627	26241	0	1	633	1504	7276	9038	267	218	16	145	73																																																																			209906	13318				732	499	469	30	233	483	81	93339	31121	1867	5	3	54023	1
56	250	GREENBRIER	1872	18034	68	70	234	418	962	80	40	203	1597	51	58	204	359	830	71	24	82	10	2	6	20	35	4	5	193	7	10	24	39	97	5	11	1872	138846	241692	4350750	91350	749080	491220	11725	14839	215	4565	10059	5960	1730	246	243	386	10734	45213	18236	774	6113	11349	80	1701	16455	3783	3837	355	408	1764543	349033	4154	4438	110	4	486	5	1	10615	6446	950	90970	12043	4050	4453	242953	21097	811	0	0	259	1412	13413	289200	8688	161541	396	3159	7646	95131	0	0	0	0	1	2	0	28	4	0	0	0	0	0	192	0	13012	11170	1399	19801	16088	21	750	0	0	11	2767	0	0	0	2	362	1	200	0	0	376	28212	1	164	115317	48677	0	47	6658	6189	8694	6558	874	790	98	696	3086																																																																			380538	30402				1861	1416	1265	151	445	1328	178	294451	97308	6085	5	3	54025	1
56	270	HAMPSHIRE	1365	11419	13	15	83	188	931	107	28	251	1166	11	9	73	162	799	89	23	50	1	1	1	9	31	5	2	149	1	5	9	17	101	13	3	1365	129369	213293	2428110	93200	487690	426790	14244	14666	4714	700	9252	5340	1924	343	239	325	9375	44403	11553	24	3910	7619	44	1047	10462	2115	1884	467	199	768940	190948	371	4034	223	5	416	8	0	6777	4658	3517	75716	7004	632	3139	181405	38341	1134	0	0	2228	14796	11755	192153	5631	78649	3885	29989	8914	79906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	969	215	214	10561	12446	114	396	0	0	4	1733	0	0	3	0	151	1	511	0	0	559	32787	6	300	142909	67192	0	2	3979	3272	14146	13513	583	378	107	314	0																																																																			342662	32413				1399	1130	998	132	269	999	234	351619	106752	6235	5	3	54027	1
56	290	HANCOCK	408	6414	22	23	52	84	220	7	0	117	334	17	19	41	71	180	6	0	34	4	2	6	5	17	0	0	40	1	2	5	8	23	1	0	408	36274	11461	2245050	52320	219950	278590	2386	12150	7979	1082	3089	2379	142	57	407	581	9861	50121	3150	36	1479	1635	67	805	2278	1085	678	140	68	585189	133073	0	1453	18	1	132	3	0	3169	1697	117	19721	886	511	428	74289	6544	62	8	100	47	453	2594	77714	2645	74696	116	1114	2254	31155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7483	8906	6	9	0	0	0	0	0	0	0	0	40	0	0	0	0	429	31736	0	0	118230	74148	0	0	5	6	382	4487	151	50	14	170	4430																																																																			47735	7664				404	285	209	76	119	323	53	527292	133652	8211	5	3	54029	1
56	310	HARDY	637	7567	10	16	50	85	386	59	31	306	546	10	14	43	75	327	48	29	34	0	2	2	3	22	3	2	57	0	0	5	7	37	8	0	637	63172	131857	1847870	39350	355570	170060	3793	8816	190	2191	6435	3351	1726	99	109	295	5121	21755	6835	28	1968	4839	114	756	5965	977	874	117	194	433775	67930	380	2688	119	5	320	15	0	5093	2855	603	29654	2081	383	1564	54471	17735	132	6	48	668	4664	7116	137335	2180	31626	1614	12276	3797	37067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	660	3580	259	3953	3982	3	56	0	0	4	2000	0	0	0	0	73		25	0	0	179	10676	3	289	52636	23601	0	0	1351	1619	3742	6737	50	231	24	393	0																																																																			195029	15381				846	689	638	51	157	560	78	149959	59140	3583	5	3	54031	1
56	330	HARRISON	2198	21919	134	142	385	611	883	35	8	116	1921	118	118	333	544	769	32	7	162	14	16	24	45	62	1	0	115	2	8	28	22	52	2	1	2198	206423	47965	7537690	121170	1355000	704550	8659	59234	1897	34663	22674	27733	21700	304	189	1703	34225	154520	26142	375	6819	18948	182	3341	22619	4973	6059	319	389	2415494	497425	4669	8887	124	8	1513	7	0	11134	7762	230	129624	26000	5400	13178	318679	37757	266	0	0	10	88	13421	419589	3614	64713	84	734	10521	119089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	9734	755	383	23277	27898	0	740	0	0	14	8020	0	0	16	113	929	3	2049	0	0	589	50169	29	2434	137665	111283	8	25	723	4758	14764	22935	355	837	76	1228	6391																																																																			254388	27650				2198	1835	1517	318	363	1787	295	942406	303955	18350	5	3	54033	1
56	350	JACKSON	2051	19021	29	83	360	706	844	21	8	115	1746	21	54	286	622	737	19	7	62	3	9	8	22	19	0	1	243	5	20	66	62	88	2	0	2051	132668	103262	3745440	80630	579080	545770	1089	17869	9959	6954	956	5842	1598	93	91	465	12950	61999	12918	1012	4038	7868	165	487	12266	2096	2453	128	136	1571998	364676	570	4012	267	4	327	21	1	11261	5904	358	120601	3863	4747	4768	442237	29368	252	1	25	52	524	17656	401648	3505	53893	88	649	11421	106725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	0	32829	0	0	17998	16173	9	131	0	0	128	71338	0	0	12	1	325	3	1344	0	0	1371	104761	34	1130	114398	98337	0	0	326	1188	20297	24134	234	162	398	860	408																																																																			235930	32723				2358	1641	1465	176	717	1447	242	257377	91386	6489	5	3	54035	1
56	370	JEFFERSON	639	15553	31	22	44	77	458	5	2	171	352	31	17	33	51	215	4	1	53	0	1	2	1	48	0	1	234	0	4	9	25	195	1	0	639	91445	18016	4354220	118330	506110	736310	45815	9934	1757	2880	5297	7581	5771	156	192	476	10469	54901	7883	16	3136	4731	114	724	7045	2422	2236	131	204	1302539	271004	0	4398	80	0	542	13	0	10723	5003	7879	59572	6339	728	3275	276781	12138	237	30	709	1	12	18343	581560	514	12412	305	2728	27578	412701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	27	0	0	8789	12662	579	157	0	0	0	0	0	0	4	0	0	0	0	0	0	248	20157		20	42579	32052	0	4	0	214	1397	3685	54	181	0	335	640																																																																			109461	46771				688	374	277	97	314	395	277	946600	328054	19683	5	3	54037	1
56	390	KANAWHA	2440	42756	131	221	564	676	816	22	10	97	1752	57	98	350	564	658	18	7	348	43	71	102	52	73	4	3	340	31	52	112	60	85	0	0	2440	100540	136360	3515740	65140	480470	574080	668	4726	507	1209	3010	1698	266	86	229	153	3447	12083	13807	1358	4917	7532	106	669	13032	2631	2270	148	335	1449243	394988	413	2953	300	3	171	9	0	14011	8980	1486	85079	2644	6663	3156	307120	44011	171	0	0	6	75	24622	508529	7394	92570	40	333	9701	84462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	16765	100	0	7819	8106	0	0	0	0	203	103797	0	0	39	21	1226	1	400	0	0	1172	67684	112	7109	170005	103489	0	1	369	1526	13962	14525	338	439	9	176	10358																																																																			236900	41763				2647	1476	1340	136	1171	1328	921	146672	51742	3540	5	3	54039	1
56	410	LEWIS	1557	15895	31	38	234	399	819	29	7	145	1420	27	36	198	363	762	28	6	112	3	2	31	26	48	1	1	25	1	0	5	10	9	0	0	1557	142938	82265	4465870	80410	738330	423300	1037	29829	184	10105	19540	15994	13521	77	129	530	19160	89054	18394	252	5433	12709	37	280	18077	3499	5739	358	271	1394828	270759	1571	4965	52	2	722	3	3	7302	5670	141	70653	9518	3305	5414	183392	16254	247	1	12	32	329	10500	306949	1458	19953	5	45	7186	68714	0	0	0	0	1	1	0	35	1	0	0	0	0	0	91	0	7447	175	59	16747	17772	0	42	0	0	44	26488	0	0	2	11	513	0	0	0	0	440	35597	8	550	51654	62296	0	3	84	1147	8890	10318	29	90	3	294	87																																																																			225203	19182				1828	1328	1137	191	500	1217	259	434446	110629	7025	5	3	54041	1
56	430	LINCOLN	1565	11246	58	96	291	463	636	20	1	103	1130	8	18	183	368	537	15	1	71	9	7	13	20	19	3	0	364	41	71	95	75	80	2	0	1565	50195	111294	870780	28220	264290	352600	418	3957	575	783	2599	1338	186	75	86	155	3221	8770	8906	1101	2895	4910	6	65	8835	1590	1170	112	175	886248	245651	0	1586	134	5	118	20	0	9229	6108	3691	53158	997	8407	996	155273	20090	128	1	25	0	0	17222	338141	3302	37526	14	75	4537	32878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	21164	0	0	2555	1693	0	0	0	0	964	567913	0	0	7	0	814	0	0	0	0	436	22245	79	5532	83633	28532	0	1	109	418	14483	11151	376	239	323	499	2411																																																																			161489	25076				1565	1048	967	81	517	951	397	71255	29765	1395	5	3	54043	1
56	450	LOGAN	1449	11101	191	174	242	233	479	87	43	227	887	18	29	120	184	422	78	36	86	22	13	14	12	15	5	5	476	151	132	108	37	42	4	2	1449	37588	291361	2233800	18050	311200	358230	10	4818	64	84	4670	1715	89	121	484	358	5594	10911	9856	1127	2888	5841	4	75	9777	1534	1456	164	506	903855	308226	0	1265	276	6	85	7	0	9170	6139	8033	47182	950	7236	1068	93482	88658	1132	0	0	0	0	16502	286873	2561	22132	17	67	313	1822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	8514	78	6	807	987	0	0	0	0	17	4310	0	0	0	0	1112	0	0	0	0	339	20335	113	10135	102807	27934	0	0	6	85	19615	9915	21	78	0	16	16909																																																																			328949	19393				1449	828	812	16	621	709	309	41244	8704	518	5	3	54045	1
56	470	MCDOWELL	587	7300	40	29	100	138	251	21	8	177	392	14	8	60	95	196	13	6	115	15	12	20	27	35	6	0	80	11	9	20	16	20	2	2	587	14301	89631	1054450	9570	112670	77700	3	2533	468	1336	729	870	53	96	142	237	2663	6423	3788	344	1355	2089	13	251	3524	774	296	20	205	295384	68508	396	571	118	6	21	2	0	3402	2574	2740	15239	448	1607	507	33817	17018	63	4	20	3	12	5257	80576	1704	14185	102	547	112	621	0	0	0	0	2	0	1	250	11	0	0	0	0	0	54	0	2603	0	0	440	435	0	0	0	0	31	5243	0	0	1	0	1008	0	0	0	0	199	10067	35	2573	18262	9221	8	4	22	95	5864	4572	45	18	4	7	2117																																																																			103932	7182				593	354	350	4	239	431	96	2980	781	47	5	3	54047	1
56	490	MARION	2111	20721	118	176	465	641	703	7	1	85	1909	108	147	418	583	645	7	1	52	4	6	11	15	16	0	0	150	6	23	36	43	42	0	0	2111	135081	45210	5454290	89780	659630	487850	4000	27601	13517	9996	4088	10607	5494	65	254	1477	21635	92712	15494	755	5670	9069	132	483	14879	3418	3399	278	293	1958004	476841	1220	4788	70	4	619	6	0	7830	5909	233	104144	8545	2626	4887	249213	16735	63	19	199	98	692	10662	312947	4089	76278	12	158	9224	94202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	1767	270	272	18083	17238	0	59	0	0	2	320	0	0	30	10	669	0	0	0	0	452	26891	9	608	80619	90214	0	0	54	790	1416	2058	45	438	44	672	217																																																																			180291	24104				2111	1749	1593	156	362	1651	229	375399	121038	6794	5	3	54049	1
56	510	MARSHALL	1612	20735	40	75	236	450	799	11	1	112	1237	30	61	177	367	593	8	1	160	9	9	29	30	81	2	0	215	1	5	30	53	125	1	0	1612	123843	56409	6855180	158170	786430	909310	300	51627	49175	1559	893	11160	2098	477	393	1901	45239	240890	12869	672	5510	6687	168	1274	11427	3814	3684	382	287	2053140	618403	100	4857	158	1	527	14	0	22262	7007	569	75722	3317	4584	3096	393246	24277	308	1	18	26	244	17102	518758	9953	258309	225	2583	14877	202486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	3480	30	9	16512	20234	93	922	0	0	1	635	0	0	10	20	175	1	274	0	0	1459	120897	6	911	109992	84215	0	43	477	2440	3073	7115	937	1404	300	3053	17226																																																																			180252	42184				1778	1201	906	295	577	1312	409	1243309	399496	24295	5	3	54051	1
56	530	MASON	1953	22863	52	101	391	588	754	51	16	128	1624	41	61	317	499	653	37	16	107	5	14	27	24	33	4	0	222	6	26	47	65	68	10	0	1953	146333	103993	4741170	98000	591620	558740	4326	11962	3001	5846	3115	4600	1848	142	124	506	8003	40129	13524	842	4134	8548	364	3819	9341	2662	3110	179	278	1389767	318801	290	3988	364	4	424	24	1	14984	7222	614	105913	3978	4857	3761	335515	24734	174	4	20	33	301	21631	558382	3906	65128	264	2831	14176	152461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	23308	365	236	13849	14295	127	85	0	0	116	64275	0	0	105	10	648	0	0	0	0	1399	130791	17	1983	91948	79277	0	25	513	3634	12105	18007	305	605	311	2287	3400																																																																			250326	40014				2071	1456	1152	304	615	1408	340	532763	171121	11970	5	3	54053	1
56	550	MERCER	1261	16002	26	66	155	284	669	44	17	170	998	12	18	101	238	581	33	15	50	1	2	12	9	22	4	0	213	13	46	42	37	66	7	2	1261	65107	149395	1916770	31290	310350	261530	1598	8399	99	3239	5061	2957	556	141	269	239	5693	18886	8930	569	3244	5117	6	1453	7471	1813	1345	169	129	893090	221192	1465	2155	192	5	229	23	2	6421	4164	586	53104	2205	3850	2199	110165	21593	270	0	0	136	1098	9605	166104	4790	61767	255	1729	5910	41454	0	0	0	0	2	9	3	916	31	0	0	0	0	0	130	0	9582	115	208	7610	5638	12	157	0	0	424	185890	0	0	1	0	540	0	0	0	0	246	17015	12	1161	73997	38010	0	6	4111	3086	7052	4800	21	98	10	108	908																																																																			214502	20696				1296	939	816	123	357	745	184	145527	36297	2328	5	3	54055	1
56	570	MINERAL	597	12085	11	13	51	69	369	65	19	275	478	6	11	38	59	296	53	15	55	3	2	10	3	30	5	2	64	2	0	3	7	43	7	2	597	58061	106273	1910720	42110	307210	205770	2069	6369	443	2702	3224	2595	1011	309	147	188	4170	21183	6409	2	1901	4506	27	700	5682	1407	1553	142	111	588384	126958	125	1675	59	0	163	1	2	3412	2107	355	34462	4110	228	1328	78333	21667	432	0	0	490	3677	4460	79462	2661	42012	516	3469	3449	31617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	77	335	269	8524	9755	26	184	0	0	0	0	0	0	0	0	44	0	0	0	0	352	23867	0	0	49664	26397	0	2	970	1292	5736	8265	170	279	66	268	5950																																																																			164334	11576				612	465	404	61	147	447	135	173520	63931	3770	5	3	54057	1
56	610	MONONGALIA	2082	15705	160	191	433	559	710	23	6	97	1795	94	120	377	520	657	22	5	81	6	12	12	21	29	0	1	206	60	59	44	18	24	1	0	2082	152356	49186	6764530	101330	826510	500600	5062	36170	22860	5835	7475	9997	3763	87	316	999	27045	126014	20404	862	5846	13696	155	1067	19182	3511	5710	405	330	2143809	513943	2495	5312	187	6	566	11	0	10380	5934	258	107465	10073	2658	4833	239889	24008	428	3	20	132	1056	12107	338831	5514	102211	14	125	8559	94351	0	0	0	0	3	15	1	356	38	0	0	0	0	0	106	0	6719	4795	2502	20664	19563	4	400	0	0	5	1215	0	0	1	90	283		70	0	0	443	31505	10	587	69407	86750	0	9	275	3490	4265	7310	619	1620	39	855	1060																																																																			201542	26329				2082	1658	1498	160	424	1707	306	504237	146141	8351	5	3	54061	1
56	630	MONROE	1521	12429	59	87	253	348	697	61	16	162	1332	38	70	199	311	646	53	15	53	13	10	6	6	12	5	1	136	8	7	48	31	39	3	0	1521	132002	113944	3736220	88280	671290	364220	11883	17931	388	4984	12559	8268	5408	186	224	282	8945	35500	15895	353	4739	10803	68	4701	11126	3219	5020	282	264	1535742	331619	3610	3999	97	2	546	31	1	10023	5534	400	93199	12252	5067	3543	230217	22002	458	0	0	139	830	11551	247054	4215	71130	220	1908	9089	109019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	12856	2035	477	12162	11285	142	280	0	0	106	45430	0	0	0	0	361	0	0	0	0	211	14875	5	717	165087	58657	0	2	3834	3972	11403	6576	915	312	94	285	8																																																																			245946	25214				1521	1187	1076	111	334	1095	153	205821	75163	5880	5	3	54063	1
56	650	MORGAN	593	6744	3	17	52	108	394	13	6	170	505	3	15	44	96	332	10	5	15	0	1	1	1	10	1	1	73	0	1	7	11	52	2	0	593	44837	55814	786930	38720	159250	172020	8377	2117	259	850	1008	735	51	35	28	69	1502	7428	4516	18	1581	2917	32	145	4339	966	653	147	113	427111	95309	290	1421	58	1	160	2	0	3139	2068	1280	22004	927	247	844	81519	12824	175	4	22	679	3609	6209	124135	1365	19163	2266	15784	4397	40942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100	0	5	3616	4073	115	29	0	0		75	0	0	0	0	31		25	0	0	248	16898	2	218	76486	32437	7	14	2161	2399	3458	4845	169	192	30	115	216																																																																			100651	14920				593	448	360	88	145	490	83	93698	44388	2602	5	3	54065	1
56	670	NICHOLAS	1459	9309	40	50	173	432	730	31	3	128	1279	16	26	149	391	664	30	3	23	0	2	6	8	7	0	0	157	24	22	18	33	59	1	0	1459	64150	122962	1449550	31410	356590	276910	674	14559	501	2292	11766	4728	471	172	345	589	10569	33576	10877	673	3645	6559	2	32	10843	2002	1966	238	405	960755	253701	4512	2148	109	3	282	22	0	7081	4707	2328	48547	2627	5155	524	121367	25730	1228	0	0	71	432	9555	185311	3596	40627	240	1777	3326	21257	0	0	0	0	7	43	5	813	90	0	0	0	0	0	253	0	19616	6859	1067	11351	9151	18	494	0	0	18	9503	0	0	1	3	1835		180	0	0	330	21004	30	2418	49482	38371	1	7	361	2891	11011	8338	71	238	40	410	175																																																																			187112	16788				1488	1188	1095	93	300	943	172	76573	16686	964	5	3	54067	1
56	690	OHIO	577	41557	46	58	93	111	269	0	0	103	432	39	53	72	82	186	0	0	114	7	5	17	22	63	0	0	31	0	0	4	7	20	0	0	577	50838	8527	4469740	94250	382480	514820	731	29657	27590	411	1656	6950	945	174	466	1273	26236	133638	4381	59	2379	1943	56	845	3480	1834	1554	95	93	1427399	296931	2873	2099	49	0	170	2	1	5324	2006	279	31896	2092	992	1272	166917	14563	93	51	1215	7	64	5322	153275	3862	121420	71	942	3798	60326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	10493	12489	0	20	0	0	0	0	0	0	0	0	18		90	0	0	634	63630		9	37716	30355	0	8	418	1115	1046	2856	867	1006	15	1184	36929																																																																			59365	13111				577	354	273	81	223	415	165	385047	139727	8300	5	3	54069	1
56	710	PENDLETON	1075	8711	38	30	92	191	592	86	46	317	931	14	18	74	170	532	82	41	51	12	3	5	11	17	2	1	93	12	9	13	10	43	2	4	1075	90486	250153	2317310	50180	470250	275970	1631	22058	1056	2121	18881	9178	2829	139	189	590	14695	60362	12755	26	3720	9009	14	206	12535	2323	3040	234	270	704153	137757	980	3397	55	0	424	13	1	7958	4723	615	55753	3770	3897	2235	110582	27933	1200	0	0	898	8805	7334	144425	1961	28196	1057	9136	6101	63998	0	0	0	0	1	1	0	20	5	0	0	0	0	0	47	0	2893	49835	2262	12221	12316	45	70	0	0	3	1341	0	0	0	0	934	0	0	0	0	336	23058	6	455	152742	45889	0	8	2595	5366	10826	10262	318	608	5	66	0																																																																			340639	17351				1102	897	830	67	205	805	93	161004	51491	3089	5	3	54071	1
56	730	PLEASANTS	780	7539	18	44	189	260	265	2	2	93	617	12	30	151	204	216	2	2	18	1	1	6	6	4	0	0	145	5	13	32	50	45	0	0	780	42694	29506	1481260	27410	190270	222540	717	5500	3263	1576	661	1814	677	42	53	263	3903	19513	4494	394	1485	2615	25	214	4255	904	1289	72	71	607349	188842	0	1372	67	1	159	2	0	3604	2320	247	38988	1219	1190	1806	136630	8410	107	0	0	43	225	6147	154257	769	12636	62	726	3234	31188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	7939	0	64	5360	5178	1	11	0	0	32	17040	0	0	0	10	442	1	410	0	0	475	35850	4	421	48987	35723	0	2	174	920	7847	8791	67	141	91	752	632																																																																			72200	10255				809	591	462	129	218	521	137	192533	55644	3579	5	3	54073	1
56	750	POCAHONTAS	908	6814	14	20	56	132	534	77	75	351	811	13	17	53	122	482	64	60	35	0	0	1	4	19	6	5	62	1	3	2	6	33	7	10	908	74260	244885	2456340	52770	444860	268750	1513	25146	308	13288	11550	7458	2769	209	266	602	16183	66140	12217	323	3688	8206	13	3592	8612	2405	3331	352	219	717414	155802	6314	2347	135	1	275	2	0	4684	3266	222	36911	3149	2938	602	66812	19939	1115	4	52	624	5072	4513	102597	3160	58118	233	1987	3330	37936	0	0	0	0	1	0	0	58	3	0	0	0	0	0	39	0	2126	35375	2490	15138	12599	2	167	0	0	2	1163	0	0	1	0	236	1	390	0	0	274	15664		4	69870	38065	1	2	696	1214	5110	4857	65	167	12	154	192																																																																			319145	11864				908	756	723	33	152	608	74	78609	20477	1179	5	3	54075	1
56	770	PRESTON	2513	20355	55	85	365	745	1221	35	7	125	2227	44	70	324	675	1079	29	6	102	2	3	17	27	48	4	1	184	9	12	24	43	94	2	0	2513	146011	167332	4198590	126530	808650	688420	9472	21505	5795	5385	10325	6701	1580	447	294	641	15641	69380	19558	431	7183	11944	62	849	18647	4377	4252	631	569	2143184	509066	90	5298	176	7	726	15	0	10310	7640	467	81949	6399	1055	2273	270721	27132	335	1	30	4530	51178	8654	200549	11393	212479	244	1858	4691	42673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	2609	4214	502	29800	28609	132	220	0	0	3	1290	0	0	6	11	202		13	0	0	634	45141	7	589	70471	99680	2	75	2110	11112	917	3936	181	1384	80	1105	5309																																																																			313343	29513				2513	2047	1718	329	466	1964	288	410311	128965	7338	5	3	54077	1
56	790	PUTNAM	1297	14342	44	97	229	387	515	17	8	116	1011	15	31	168	339	438	12	8	137	14	24	29	25	42	3	0	149	15	42	32	23	35	2	0	1297	72754	77409	2046190	56320	314100	385240	867	4239	1154	895	2190	1546	282	58	75	167	2362	10691	7520	921	2474	4125	18	1002	6500	1305	959	126	168	1023849	205783	275	2035	212	0	191	9	0	8015	5439	634	44830	1114	3725	1139	264898	14209	127	0	0	6	32	12900	289529	3817	52771	8	26	6521	61448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	13572	0	0	6285	6561	37	0	0	0	657	408480	0	0	4	0	524	1	71	0	0	569	38650	26	2135	49280	53828	40	15	232	1410	5830	6950	191	371	94	505	930																																																																			150163	23252				1372	951	800	151	421	853	371	173796	48499	3079	5	3	54079	1
